0,auditors
1,performers
2,subject
3,intermediary
4,incentives
5,convict
6,across borders
7,under the mechanism
8,trade unions
9,early stage
10,supply side
11,into a crisis
12,institution-building
13,members
14,act
15,repression
16,criminal penalties
17,covert
18,proceedings
19,statutory
20,corporate
21,on the liability
22,bribe-paying
23,fourth indent
24,internal investigations
25,external assistance
26,partnership
27,supplier
28,web
29,awareness-raising
30,private
31,general conviction
32,companies
33,heading
34,whistle
35,power of representation
36,track
37,joint
38,counter corrupt
39,joint venture
40,directive
41,periodical
42,conclusions
43,informal
44,first subparagraph
45,operational
46,efta
47,licensing
48,administrative capacity
49,key terms
50,service
51,new action
52,missions
53,internal
54,over time
55,off-books
56,cohesion
57,work of greco
58,activity
59,empowered
60,factory
61,potential reinforced cooperation
62,misdemeanour
63,reflection
64,intermediaries
65,co-operation
66,future trends
67,leasing
68,overwhelming
69,long term
70,directors
71,development
72,on the conduct
73,benchmark
74,institutional safeguards
75,professional capacity
76,communication
77,fundamental freedoms
78,capacity building
79,to the convention
80,introduction
81,independence
82,match-fixing
83,met
84,deals
85,measures
86,on bribery
87,establishment
88,deeply-rooted
89,open call
90,ad-hoc
91,supplies
92,greco
93,corruption[5
94,bribe
95,focuses
96,legal persons
97,outside support
98,short
99,e.g.
100,public administrations
101,membership
102,addres
103,criminal law
104,sport
105,on the closing
106,travel
107,introductory
108,circulation
109,network
110,posts
111,controls
112,accountability
113,public benefits
114,external financial
115,observership
116,safeguard
117,aiding
118,bodies
119,legal assistance
120,home
121,national corruption
122,purposes of crime
123,cross-border
124,trained
125,representatives
126,across the eu
127,international cooperation
128,tolerated
129,private-public
130,review
131,tangible
132,small business
133,eurojust
134,investigative powers
135,contractors
136,private sectors
137,case-law
138,on the experience
139,data processing
140,moreover
141,competitive market
142,private-to-private
143,assistance
144,method
145,national authorities
146,extends
147,amendment
148,fine-tuned
149,waiver
150,offices
151,reinforced
152,sub-objectives
153,european union
154,courts
155,passive
156,criminal sense
157,legal area
158,transferred
159,immunity
160,public contracts
161,statistics
162,corresponding amounts
163,closed doors
164,full membership
165,commentaries
166,binding
167,outline
168,rise
169,operation
170,input
171,bases
172,operational issues
173,ias
174,co-financing
175,forward
176,cross-border implications
177,peer learning
178,effectiveness
179,multi-disciplinary
180,back
181,judges
182,aspects
183,four-axed
184,internal audit
185,incentive-based
186,expenses
187,renew
188,governance-related
189,9b
190,feed
191,breaches
192,non-ratification
193,customs duty
194,researchers
195,over the world
196,intolerance
197,institutional setting
198,public bodies
199,functions
200,abroad
201,public-private
202,tenderers
203,control system
204,distinguished
205,overlapping
206,light
207,uncac
208,recast
209,rounds
210,scope
211,redirected
212,weak points
213,internal appeal
214,caf
215,social responsibility
216,out evaluations
217,organised crime
218,conclusion
219,nationals
220,blacklists
221,point of view
222,terminology
223,external
224,business secrecy
225,right of access
226,postponed
227,international bodies
228,whole week
229,judiciary
230,self-regulation
231,transfers of ownership
232,bribee
233,studies
234,fall
235,corrupt practices
236,findings
237,tips
238,expenditure
239,tactless
240,fact-based
241,civil servants
242,monitoring mechanisms
243,institutional capacity
244,accompanied
245,service provider
246,longer term
247,regular remunerated
248,whistleblowing
249,flexibility
250,contacts
251,national parliaments
252,foundations
253,counterproductive
254,supervisory
255,flows
256,long duration
257,passport
258,wake
259,third country
260,prejudice
261,private gains
262,clear
263,tenths
264,winding-up
265,subsidy
266,periodical evaluation
267,professional misconduct
268,transposition
269,sees
270,start-up
271,judgement
272,rightful
273,national courts
274,inducement
275,counterpart
276,acting
277,practice
278,paragraph
279,through the commission
280,extradition
281,mechanism
282,structured
283,cross-border dimension
284,know-how
285,benefit
286,peer pressure
287,contracting authorities
288,in-between
289,engaged
290,field
291,bribed
292,auspices
293,tests
294,national competent authority
295,deprivation of liberty
296,receipt
297,fairness
298,intangible
299,international
300,public office
301,suspension
302,internal decision
303,evaluation
304,society
305,annexed
306,evaluated state
307,deterrent sanctions
308,procedures
309,accessions
310,official capacity
311,deterrent penalties
312,assessment
313,signatories
314,warning signs
315,integrity-enhancing
316,world bank
317,detected
318,writing
319,statistical
320,core
321,rotating
322,exposed
323,sustainable development
324,adherence
325,punitive
326,alarm signals
327,commission
328,on-the-ground
329,icc
330,role
331,finances
332,embezzlement
333,national level
334,law enforcement
335,heads
336,information
337,reclaim
338,review mechanism
339,extracting
340,prosecution
341,seconded
342,in-house corruption
343,social
344,cross-cutting
345,exchanging
346,supply of commodities
347,benefits
348,awkward
349,internet
350,annex
351,joint investigations
352,first assessment
353,framework
354,contact points
355,briefing
356,peer
357,reports
358,validity
359,benchmarking
360,information exchange
361,public finances
362,portal
363,types of information
364,arise
365,official
366,periodical renewal
367,networks
368,handful
369,technical assistance
370,corrupt
371,information hub
372,proceeds of crime
373,growth
374,impact
375,public-service
376,law-abiding
377,acted
378,instigating
379,inequitable
380,europol
381,incumbent
382,integrity
383,legal framework
384,on-site
385,shortcomings
386,outside the eu
387,self-regulatory
388,national law
389,words
390,cost public procurement
391,first reading
392,balance
