0,vergrijzing
1,men
2,behandelmethoden
3,raltitrexed
4,tricuspidalisklepplastiek
5,endemisch
6,meetpunt
7,cvd
8,beperkingen
9,diagnostisch
10,hartgeruis
11,stolsels
12,leverstuwing
13,probleem
14,vermeden
15,overmaat
16,mechanische middelen
17,kaart
18,contractiele activiteit
19,beluisterd
20,behandelwijzen
21,lisinopril
22,name chirurgische
23,borst-
24,nieuw hartfalen
25,auto
26,kleine onderzoeken
27,verslechteren
28,darmpakket
29,communicatie
30,antidiuretisch
31,aanpak
32,opties
33,conclusie
34,deelonderzoeken
35,onacceptabel
36,etnische achtergrond
37,verpleegkundige voorlichting
38,eplerenon
39,aldus
40,begrippen
41,infarcering
42,doel
43,gericht
44,overleving
45,ziekenhuisopnames
46,achilleshiel
47,niet-herkend
48,leidde
49,ingenomen
50,met hypotensie
51,registratiesysteem
52,thiazidediuretica
53,voorgeschreven medicatie
54,subgroepanalyses
55,transmurale
56,crp
57,gekenmerkt
58,gewichtsverlies
59,65-plussers
60,endomyocardfibrose
61,schatting
62,rct-tijdperk
63,vertoonde
64,serumcreatininespiegel
65,angiotensinogeen
66,laatste
67,b-type-natriuretische
68,crt
69,onverklaarde
70,praktijken
71,alcohol
72,chronisch hartfalen
73,veldtest
74,benauwdheid
75,geleider
76,schade
77,iets
78,inspelen
79,antiarrhythmica
80,verwijzingen
81,mesangium
82,drijf
83,aanwijzingen voor brady-
84,spanningsveld
85,tekortschietende
86,losartangebruikers
87,referentiepunt
88,acetylsalicylzuurgebruik
89,spironolactongroep
90,depressies
91,verwerkings-
92,harten
93,thoraxdiameter
94,collapspunt
95,zeurende
96,complicaties
97,met ischemisch hartfalen
98,cellulair
99,kwartielen
100,toegediend
101,ontsteking
102,adjuvante therapie
103,cva
104,gestabiliseerd
105,dalen
106,hartrevalidatieprogramma
107,nier
108,éénjaarsoverleving
109,zelfbedrog
110,ontstond
111,expliciete
112,morfine-analogen
113,venen
114,voorgeschiedenis
115,contra-indicatie
116,hoekstenen
117,productiegegevens
118,tegenwoordig
119,cardioverter-defibrillator
120,cardiomyocyten
121,gemeld voor controle
122,beslissing
123,goede
124,stijgen
125,stijgende
126,oplaaddosis
127,verlaagde lvef
128,gecombineerde behandeling
129,offspring
130,draait
131,werkzame geneesmiddelen
132,polymorfisme
133,geadviseerde medicatie
134,inr-streefwaarde
135,zorgvoorzieningen
136,zuurbranden
137,gestaakt
138,alogliptine-
139,r-2
140,studie
141,opsporen
142,spier-
143,hart-
144,algeheel
145,antibiotica
146,vaatverwijdende
147,deelnam
148,interventie
149,matig
150,tezamen
151,behandelingsoptie
152,voortzetting van behandeling
153,dm2
154,vasopeptidase-remmer
155,uitersten
156,follow-up
157,hoogtechnologische
158,fibrinolytica
159,gly389-variant
160,rechterventrikel
161,bedroeg
162,lagere
163,degenen
164,voorgeschreven pillen
165,preventief
166,gecombineerde-zorggroep
167,opsporing
168,van antracyclinegebruik
169,meta-analyse
170,laag kalium
171,clinic
172,studiegroepen
173,iv
174,", cabg"
175,echocardiografische technieken
176,rustsituatie
177,vooralsnog
178,schaal-chf
179,zinvol
180,overlevingsduur
181,verondersteld
182,uitgangswaarde
183,vochtsuppletie
184,onstabiele
185,therapeutische serumdigoxineconcentratie
186,behandeloptie
187,overleefkans
188,landelijk
189,invloed
190,peripartum
191,diclofenac
192,microal-buminurie
193,dieet
194,middelbare
195,laparoscopie
196,negatieve vochtbalans
197,licht
198,pols
199,aldosteronsecretie
200,orde
201,ii-iv
202,controle
203,hersteld
204,gezamenlijke zorg
205,depressie
206,rehospitalisatie
207,concentraties
208,de
209,fdh
210,invulden
211,sublinguale
212,heropnamen
213,handrug
214,merit-hf
215,spiercelverlies
216,monogenetische erfelijke
217,nitroglycerine
218,uithoudingsvermogen
219,tussen arts
220,omstandigheden
221,macroalbuminurie
222,roept
223,overtuigend
224,insufficiënt
225,voorkómen
226,gecollabeerde
227,open hartchirurgie
228,onderscheiden
229,noodzaak
230,van
231,leverfalen
232,aldosteronantagonisten
233,toekomstverkenningen
234,stimuleert
235,bloedonderzoek
236,lopen
237,genomen
238,sinoatriaal
239,gedialyseerd
240,betrof
241,torasemide
242,voor chronisch hartfalen
243,wandspanning
244,hb
245,preventieve
246,thalidomide
247,immunomodulerend
248,bucindolol
249,reizen
250,constrictoire werking
251,micromanometerkatheters
252,afzonderlijk
253,hartfalen
254,rechtop
255,geprotocolleerde
256,echt
257,inleiding
258,heelkunde
259,stimulus
260,dikke
261,omkeerbaarheid
262,ischaemia
263,cohn
264,( copd
265,gediagnosticeerd
266,aldosterone-antagonist
267,overgeplaatst
268,( nt-probnp
269,die
270,dichtgedrukt
271,langer
272,inotroop
273,aortadruk
274,gebrekkkige
275,analyses
276,onbeantwoorde
277,vroegtijdig
278,ontkracht
279,antihypertensiva
280,ook bètablokkers
281,afkapwaarde
282,obgvm
283,duurden
284,palmoplantaire
285,herziening
286,langere
287,dyspneu
288,bax
289,verlichting van dyspnoe
290,exclusiecriteria
291,streefdosering
292,arbeidsvermogen
293,inkomen
294,converting enzyme
295,beter
296,met hypertensie
297,vaatlijden
298,ejectiefractie
299,wie
