0,veneuze afvloed
1,antracyclinechemotherapie
2,deelverantwoordelijkheden
3,start-
4,meetinstrument
5,hartklepafwijkingen
6,verkorting
7,falen
8,hartspierweefsel
9,posities
10,oorzaken
11,celkweek
12,necrose
13,concluderen
14,dyspnée d'effort
15,nierfunctieverlies
16,werken
17,geringere
18,extracties
19,aangevraagd
20,ontraden
21,thorax
22,ictus cordis
23,opnamen
24,candesartangroep
25,nebivolol
26,antidiuretisch hormoon
27,functionele klasse
28,probe
29,intensieve voorlichting
30,risico's
31,reutelende
32,breed
33,beroerde
34,aanbevelingen
35,lijn
36,hoesten
37,bestanden
38,adviseur
39,oudere
40,oncologische behandeling
41,matige
42,licht
43,niet-medicamenteuze behandeling
44,verantwoordelijkheid
45,geneesmidddelen
46,linkerventrikelfunctie
47,hypoperfusie
48,opgezet
49,bijtijds
50,ontregeling
51,linkerventrikelondersteuningspomp
52,diuretische behandeling
53,lichamelijke beperkingen
54,compensatiemogelijkheden
55,farmaceutische zorg
56,dichtgedrukt
57,thiazides
58,hoogteverschil
59,veranderd
60,astmapatiënten
61,intermediaire hartas
62,voortzetting
63,mild
64,evidence-based medicine
65,verzorgingsgebied
66,overweging
67,cardiologenpanel
68,ziektebeloop
69,voegen
70,peil
71,verricht
72,deelonderzoeken
73,bnp-uitslag
74,hartfalen klasse iii
75,productiegegevens
76,afwezigheid
77,digoxine-overdosering
78,ongetransfecteerde
79,hypertensie
80,geneeskundig
81,vergeleken
82,aan-
83,uitslag
84,palliatief
85,ene kant
86,verbleef
87,uitkomst
88,bijwerkingen
89,neprilysine remmer
90,ziekenhuisopnames
91,antracyclinederivaten
92,onafhankelijk
93,patienten
94,evidence
95,levensgevaarlijke
96,tenzij
97,steriele
98,cardiomegalie
99,implantatie
100,carotispols
101,indicatie
102,vooruitgang
103,visusstoornissen
104,revalidatieprogramma
105,fibrose
106,pulmonale dyspneu
107,congenitale hartaandoening
108,verzocht
109,lieten
110,antioxidantia
111,bloedgaswaarden
112,immobiele
113,driemaal
114,ontwatering
115,simultaan
116,twijfel
117,kalium-
118,nifedipine
119,braken
120,adrenomedulline
121,perifere oedemen
122,nutritionele
123,urine
124,inschatten
125,bèta-adrenerge receptoren
126,cardiac index
127,en
128,hartaanval
129,prostaathypertrofie
130,kleinschalige onderzoeken
131,ziekenhuisopname
132,becommentarieerd
133,donorhart
134,roken
135,hartinfact
136,ondervinden
137,contractiliteit
138,revascularisatie-ingreep
139,afbouwen
140,superspecialisatie
141,zeurende
142,toonde atriumfibrilleren
143,slagen
144,afkapwaarde
145,spoedeisend
146,placebo-gecontroleerde hope-
147,men
148,huisartsenpraktijken
149,dosisverhogingen
150,enzovoort
151,bloedvat
152,validiteit
153,klasse-i-antiaritmica
154,voorwandafleidingen
155,significante
156,hibernation reversible
157,ambulant
158,nesiritide
159,laagste
160,een at-ii-antagonist
161,ventriculaire pacing
162,verminderde activiteit
163,onjuiste
164,dosis
165,vaatverwijdende
166,tartraat
167,achilleshiel
168,volhouden
169,andere
170,arbs
171,aldosteronproductie
172,doorzocht
173,pols
174,lis-
175,score
176,basisbegeleiding
177,alcoholgebruik
178,atherogenese
179,pathofysiologische
180,hersenbloeding
181,adviseert
182,gericht
183,intensief
184,vrij
185,aspirine
186,onbesproken
187,relevant
188,leukocyten
189,pulmonale
190,indicatiebeperking
191,β-blokker
192,fase
193,domperidon
194,protocollaire kennis
195,rol
196,belast
197,cimetidine
198,gebonden
199,linker
200,behouden ejectiefractie
201,systematisch
202,gouden alternatief
203,hartfalenteam
204,vermageren
205,lichaamstemperatuur
206,zeldzaam
207,zelfmedicatie
208,cytotoxisch
209,bloedingsrisico's
210,variabele
211,perioperatieve
212,inotropicum
213,maag
214,geïndiceerd
215,minder
216,transmurale
217,opstelling
218,intercurrent
219,verklaren
220,reparatie
221,constrictieve werking
222,consulteerden
223,molecule
224,lichamelijke activiteit
225,telefo
226,darm-
227,1-secondewaarde
228,decom-pensatio cordis
229,houden.of
230,accurate
231,magnesium-
232,losartan-
233,langwerkende
234,niet-afwijkend
235,ontsporing
236,colonoscopie
237,5-jaarsoverleving
238,in-vitro-opstelling
239,voorspeller
240,familieanamnese
241,serumcreatinineconcentratie
242,radioloog
243,genoteerd
244,vagotoon
245,slijmvliezen
246,nefrologische
247,leefregels
248,poliklinische zorg
249,enkeloedeem
250,moeizaam
251,buikpijnklachten
252,gastroscopie
253,veronderstelt
254,episodes
255,beter
256,stijgt
257,polikliniekbezoek
258,inspannings-ecg
259,linker ventrikel.1
260,voorgrond
261,prima
262,stroomdiagram
263,contractieverloop
264,toegediend
265,gecontroleerde onderzoeken
266,middel
267,bètareceptorblokkade
268,veneuze systeem
269,verlichting
270,bleken
271,hangen
272,isoleren
273,efferente arteriole
274,stierven
275,thuiszorgprogramma
276,overmatig alcoholgebruik
277,angulus sterni
278,neurohormonale
279,disfunctioneren
280,cytostatica
281,preparaten
282,alogliptine
283,pillen
284,gedocumenteerd
285,intoxicatie
286,cardiale
287,53-jarige man
288,- catiemethoden
289,laboratorium
290,valsalva-manoeuvre
291,uitnodiging
292,controle-echocardiografie
293,cor-thoraxratio
294,gunstig
295,aanmerkelijk
296,cardiovasculaire morbiditeit
297,experts
298,degenen
299,schatting
300,dyspnoïsch
301,bilirubinewaarde
302,plaatsten
303,metingen
304,angineuze
305,houden.1
306,leverde
307,behandelmogelijkheden
308,nauwe
309,zuurstofsaturatie
310,body mass index
311,chronische hartfalen
312,70-80-jarigen
313,hartfalen.1
314,kracht
315,diabetespatiënten
316,mortaliteitsrisico
317,vermijden
318,mswt
319,verondersteld
320,cardiologische polikliniek
321,genomen
322,perifere circulatie
323,verergeren
324,lisdiuretica
325,bradycardie
326,driemaandelijkse controles
327,benauwde
328,tijkondersteuners
329,voorschrijfgedrag
330,gestandaardiseerd
331,onderhydratie
332,renine-angiotensine-antagonisten
333,vernieuwde richtlijnen
334,voorschrijven
335,tachypneu
336,bronchospasme
337,opgestart
338,luxeren
339,casustekst
340,adviezen
341,spreiding
342,auscultatie
343,lactaatconcentratie
344,snelle
345,pathologisch
346,nierfunctievermindering
347,over
348,invulden
349,losartangebruikers
350,mmhg
351,aangewezen
352,vrouwelijk
353,ventrikel-
354,recidiefmyocardinfarct
355,eenmalig
356,nodi
357,draait
358,antihypertensivum
359,kaliumuitscheiding
360,geplast
361,hartchirurgie
362,test
363,algehele
364,farmacokinetische
365,langdurige
366,placebogecontroleerd
367,dossieronderzoek
368,arg389-variant
369,poliklinische
370,hypoalbuminemie
371,3dd
372,ademgeruis
373,twijfelachtig
374,hartrevalidatie
375,zoutrestrictie
376,mitralisklep
377,al. onderzoek
378,seksuele functie
379,geanalyseerd
380,hoog
381,studiepatiënten
382,geadviseerd
383,bloeddrukwaarde
384,hospitalisatie
385,malaise
386,variabelen
387,i-ii
388,zij
389,dubbelblind
390,rustsituatie
391,syncope
392,angiotensine-i
393,vaatwand
394,exogene
395,uitgesteld
