0,or
1,dg
2,connections
3,regulatory framework
4,deductibility
5,heading
6,of the internal market
7,coherence
8,under the convention
9,information exchanges
10,whistle blowing
11,immunity
12,extradition
13,anti-fraud
14,relevant
15,of the ecb
16,internet portal
17,synergies
18,second money laundering directive
19,investigative techniques
20,information
21,identifying
22,over time
23,roads
24,staff
25,blacklists
26,longer term
27,of the european central bank
28,consolidated accounts
29,terminology
30,establishment
31,falling within the scope
32,supply side
33,coordination
34,exposure
35,link
36,within the legal person
37,criminal information hub
38,exchange of information
39,proportionate
40,job title
41,accession
42,goods and services
43,bribee
44,joint venture
45,repression
46,openness
47,financial
48,complementarity
49,forward
50,criminal law
51,partnership
52,consistent
53,in the criminal sense
54,seconded
55,setting-up
56,non-discriminatory
57,pre-accession
58,match-fixing
59,subject matter
60,with the financial crisis
61,of the first protocol
62,right conclusions
63,complementary criteria
64,transfer
65,operational
66,institutionalized
67,physical
68,instigating
69,into
70,highest level
71,contractors
72,oj
73,contribution
74,bribe-paying
75,thereof
76,blackmail
77,from the observer
78,working group
79,courts
80,public services
81,immunities
82,uncac
83,of the european public administration
84,e.g.
85,risk analyses
86,co-operation
87,review cycles
88,broad class of persons
89,remarks
90,on the european arrest warrant
91,standards of conduct
92,show
93,ff.
94,processing
95,operating
96,whistleblowing
97,on the case
98,intermediaries
99,observer
100,anti-bribery convention
101,n° 25
102,inducement
103,review mechanism
104,to the convention
105,bribe
106,impact assessment
107,bridge
108,negative
109,relation
110,retaliation
111,run
112,technical
113,practice
114,local agents
115,aggravating
116,steps
117,penalization
118,disbursements
119,accessions
120,of the individual case
121,within the oecd
122,investigative powers
123,analysis
124,police
125,consolidated checks
126,of the award
127,isa
128,incidental condition
129,laundering
130,outside experts
131,overlapping
132,participation
133,at
134,counterpart
135,corruption prosecution
136,transfers
137,cvm
138,on the closing
139,second protocol
140,vulnerable
141,contracting
142,within the dg
143,first subparagraph
144,asset recovery
145,job rotation
146,data-protection
147,active
148,control
149,aid
150,prevention
151,federal police
152,caf
153,followed
154,ratify
155,behind
156,cooperation
157,arising
158,outside the eu
159,collection
160,governance
161,section 3.2
162,on corruption
163,ranked
