0,nadelen
1,antihypertensivum
2,demping
3,trager
4,niertubulus
5,niet-cardiale
6,kaart
7,fluorescent resonance energy transfer
8,vaatziekten
9,gissi-he
10,1dd
11,stijging
12,corrigeren
13,behandeladvies
14,nieren
15,moeizaam
16,triphosphate
17,innemen
18,groeifactoren
19,cava
20,wijzen
21,stopgezet
22,stabiliseren
23,tabel
24,recidiefmyocardinfarct
25,halveer
26,zit
27,5fu-toxiciteit
28,zeurende
29,behandelwijzen
30,cytotoxische
31,verband
32,waterpas
33,overbruggingsprocedures
34,hemodynamisch
35,uitsluit
36,afname
37,capaciteit
38,perfusie
39,linkerventrikelfunctie
40,bronchitis
41,verandert
42,polsgolf
43,werkingsmechanisme
44,meten
45,chirurgie
46,pretransplantatiekandidaten
47,gang
48,ace-remming
49,zorgverleners
50,geëxtrapoleerd
51,kleplijden
52,revascularisatie-ingreep
53,zeldzame
54,weergegeven
55,studie
56,verslechtering
57,offspring
58,comedicatie
59,moeheid
60,afwijkende
61,pillen
62,onderkend
63,bestonden
64,overeenkomst
65,ijzergebreksanemie
66,koude acra
67,dialysetherapie
68,veronderstelling
69,placebogebruikers
70,eindpunten
71,pneumonie
72,nycturie
73,verpleegkundigen
74,paragraaf
75,remmen
76,afgebroken
77,klinische beoordeling
78,dihydropyridines
79,therapietrouw
80,onderling
81,hartchirurgie
82,mechanische
83,tegenaanwijzingen
84,klassen
85,behandelgroepen
86,diclofenac evenals
87,ontslag
88,triamtereen
89,naasten
90,hoeksteen
91,enkeloedeem
92,placebopil
93,remmer
94,daling
95,mmhg
96,systemische
97,cohortonderzoek
98,vermoeden
99,controlemogelijkheden
100,proefschrift
101,vormt
102,gecontraïndiceerd
103,disciplines
104,door een cardioloog
105,angina pectoris
106,toegediend
107,gemeten
108,drietal
109,elite-onderzoek
110,aortaklepstenose
111,voortschrijden
112,thalidomide
113,exclusiecriteria
114,gedragen
115,overschaduwt
116,stappen
117,angiotensine-converterend-enzym
118,meebeoordeeld
119,plaatjesremmers
120,thymidinefosforylase
121,in-
122,trombi
123,beurt
124,scoorden
125,stuwing
126,vergelijkend
127,abstinentie
128,aortae
129,acetylsalicylzuur
130,pleuravocht
131,vastgesteld
132,dutp
133,verbreed
134,verdragen
135,aldosteronreceptorblokker
136,arbs
137,onstabiele
138,volume-
139,sterven
140,veroudering
141,kweken
142,multifactoriële
143,aanmoeten
144,cm.
145,glitazones
146,congestief
147,uitgedrukt
148,inspanningstolerantie
149,controleharten
150,baseline bnp
151,agonistische
152,aldosteronreceptoren
153,beluisterde
154,uitstellen
155,langere
156,risico
157,herhospitalisaties
158,latent
159,overleving
160,informatienetwerk
161,mitralisklep
162,wandspanning
163,waterig ascitesvocht
164,toedienen
165,vermageren
166,contractieverloop
167,mmol
168,geïnstrueerd
169,resynchronisatietherapie
170,aii-antagonisten
171,borst
172,statine
173,overwogen
174,in
175,nauwgezetheid
176,afdrukken
177,nut
178,65e
179,captoprilgebruik
180,aanbevelingen
181,voeren
182,kussentje
183,vat
184,ejection fraction
185,darmischemie
186,aangegeven
187,hartaanval
188,aspecifiek
189,pacemakers
190,niet-acute
191,spiercelverlies
192,diureticadoseringen
193,cardiale-resynchronisatietherapie
194,aanvraaggedrag
195,inspannings-ecg
196,meededen
197,omgekeerd
198,in te vullen
199,toepassingen
200,pmol
201,diagnostische onderzoeken
202,centrale rol
203,perindopril
204,hoekstenen
205,etnische
206,op
207,breedte
208,doeltreffender
209,aspirin
210,min
211,eenduidig
212,procedures
213,gamma-gt
214,medische
215,klasse iii
216,assays
217,geë-valueerd
218,extremiteiten
219,vermijden
220,achterhaald
221,ruwweg
222,dichtheid
223,indeling
224,erfelijke
225,coumarines
226,samengaat
227,orthostatische hypotensie
228,geboekte
229,vullingsdynamiek
230,dorstgevoel
231,rd
232,echo
233,levervenen
234,diagnostische traject
