0,tachycardie
1,afwijking
2,medicatiebeleid
3,benauwdheid
4,transferrinesaturatie
5,ontladingen
6,geïnvalideerd
7,linkerventrikelejectiefractie
8,adrenomedulline
9,hamstrings
10,op het hart
11,over te schakelen
12,wachtlijst-
13,regel
14,mswt
15,bnp
16,eenvoudig om
17,verslechtert
18,stimuleren
19,bestonden
20,metingen
21,stimuli
22,hemodynamisch
23,gesuggereerd
24,pompfunctie
25,vervolgtraject
26,neuropathie
27,sporen
28,longfunctieafwijkingen
29,plaats te vinden
30,kussentje
31,gestoord
32,optrad
33,overgang
34,aspecifiek
35,hulpmiddelen
36,80 / min.
37,buikpijn
38,klasse gunstige
39,geprikt
40,cytotoxische
41,ace-remmer
42,pomphuur
43,leeggestreken
44,resultaten
45,heart attack
46,trager
47,thoraxfoto
48,dagdosis
49,hypercholesterolemie
50,gedefinieerd
51,therapieprotocol
52,vroegtijdiger
53,meededen
54,vergrijzing
55,medicus
56,bnp-waardes
57,bijwerking
58,opvolgen
59,pci-groep
60,metastasen
61,ingezet
62,overgaat
63,aldosteronproductie
64,links-en rechtszijdig
65,onvermoede
66,spreiding
67,geneesmidddelen
68,dosering
69,geplande
70,enkel
71,roken
72,afkapwaarde
73,gaande
74,reperfusie
75,abstinentie
76,succes
77,onterecht
78,gly389
79,uitdiepen
80,onverzadigde
81,bovenbuik
82,infarct
83,onderling
84,one-stop shop
85,toe
86,natriumretentie
87,behandelingsevenwicht
88,biventriculaire
89,wachttijd
90,plaatjesremmers
91,ontwaterd
92,voorbarig
93,uitkomstmaat
94,paragraaf
95,beleving
96,voorbelasting
97,optitreerfase
98,toegevoegd
99,nadelen
100,cardiomyopathieën
101,trandolapril
102,behandelgroepen
103,praktijkondersteuner
104,gecorrigeerd
105,waterig
106,chemotherapie
107,ritme-
108,ontbreken
109,weten
110,opzet
111,kostbaar
112,aanmoeten
113,in twee groepen
114,diegenen
115,linker ventriculectomie
116,boezemfibrilleren
117,vochtinname
118,natriuminname
119,herziening
120,anemie
121,spoedeisende
122,buikklachten
123,arbs
124,rijp
125,observeren
126,antiaritmicum
127,longvaatbed
128,calcium
129,verlaagd
130,hoofd
131,eenmalig
132,hoogteverschil
133,perfusiescintigrafie
134,"13,9 pmol"
135,losartangebruikers
136,wekelijks
137,perindoprilgebruik
138,eenvoudig te vinden
139,waterhuishouding
140,linkerventrikelfunctie
141,wgbo
142,craniaal
143,kostenbesparend
144,voorzorgen
145,harttransplantatie
146,depressie
147,interventie
148,klasse iii
149,oedeem
150,zorginstellingen
151,uit te voeren
152,hospice
153,onderzocht
154,complexe
155,behouden
156,cm
157,bucindolol
158,voorschrijfgedrag
159,spierkrachttraining
160,cardioverter-defibrillator
161,fluoropyrimidine
162,revalidatie
163,bnp-
164,berekend
165,doelmatigere
166,bètablokkers
167,excavatio
168,niet-fataal
169,reduceren van mortaliteit
170,overstap
171,berust
