0,national competent authorities
1,measure
2,general conviction
3,community
4,banking
5,european union
6,criminal penalties
7,weak spots
8,cross-border dimension
9,full-scale
10,phenomenon
11,holding
12,deprivation of liberty
13,public official
14,group of states against corruption
15,legal person
16,elements
17,annex
18,related
19,french
20,private property
21,belief
22,fall
23,purposes of information and operations
24,nationals
25,united nations convention against corruption
26,protection of individuals
27,outlining
28,pressure
29,informal
30,abetting
31,cf
32,movable
33,main international
34,capital market
35,non-criminal
36,fourth
37,approach
38,costly
39,society
40,induce
41,sub-objectives
42,criminal prosecution
43,on-the-spot
44,joint assessment
45,extradition
46,strengthened
47,detected
48,western balkans
49,operating
50,partial
51,public services
52,throughout
53,criminalise
54,combating of corruption
55,tampere
56,signatories
57,borders
58,programme
59,aligning
60,suspension
61,criminalisation of money laundering
62,area of freedom
63,rounds
64,organisation of investigations
65,public supervision
66,internet
67,channel
68,voting rights
69,dynamic
70,brief
71,committees
72,raise
73,field of development
74,bribing
75,redirected
76,portal
77,director-general secretariat
78,three
79,observer
80,fine-tuned
81,evaluated state
82,identity
83,competent authorities general
84,writing
85,dg
86,first subparagraph
87,enlarged
88,evaluations under the mechanism
89,lay
90,months
91,lawfully
92,open
93,light of the above
94,auspices
95,ies
96,surveillance
97,covering
98,series of protocols
99,against
100,do
101,competition
102,human rights and good governance
103,bodies
104,outside
105,protocol
106,misdemeanour
107,serious
108,punished
109,interinstitutional
110,offence
111,tackling
112,small business
113,continuity
114,police cooperation
115,met
116,public authorities
117,regimes
118,department
119,researchers
120,transfer of information
121,central banks
122,general principles
123,individually
124,directly
125,harmonised
126,public bodies
127,data-protection supervisory authority
128,compromise
129,through
130,adhesion
131,hampering
132,degree
133,european
134,cross-review
135,fight
136,goods
137,affect
138,private-to-private
139,short
140,governance-related
141,malpractices
142,african
143,criminalisation of laundering
144,definitions
145,tasks
146,doors
147,european states
148,directions
149,control
150,federal
151,criminal sense
152,public services and administrations
153,thereto
154,supporting
155,public trust
156,global
157,world-wide
158,key
159,alternative
160,misdemeanours
161,decision-making
162,heads
163,in-between
164,synergies
165,belgium
166,fraud
167,amendments
168,monitoring
169,high-profile
170,leading
171,suspend
172,president
173,control system
174,supervise
175,summary
176,organ of the legal person
177,departments
178,spain
179,of the proposal
180,eur
181,proceeds of fraud
182,wrongdoings
183,legislator
184,links
185,double-faced
186,european commission
187,culture
188,fine
189,judges
190,montenegro
191,tactless civil servants
192,participating
193,negotiating
194,belgian
195,partner countries
196,30th
197,negative
198,criminal matters
199,responsible
200,conducting
201,relations
202,export credits
203,public procurement
204,investigative
205,tender
206,new
207,third parties
208,public procurement directives
209,speedy
210,three-year
211,counterparts
212,employees
213,restrictions
214,mid-2001
215,electronic
216,on the community
217,of the regions
218,in
219,involvement
220,safeguards
221,tolerated
222,in the past
223,raw materials
224,reservation
225,proportionate
226,90th
227,channels
228,offices
229,data transfer
230,way
231,amongst
232,business
233,active
234,bribe
235,oj
236,public service contracts
237,turkey
238,reporting
239,judgement
240,balance
241,type of participation
242,investment
243,us
244,linking
245,31(1)(e
246,playing field
247,europol
248,tec
249,repeal
250,transfer
251,irrespective
252,technological
253,unit
254,close
255,compete
256,engages
257,decade
258,missions
259,prevention of organised crime
260,fighting
261,corruptie voorkomen
262,opening
263,technical
264,force
265,punishing
266,in-house corruption
267,overarching
268,cross-border
269,markets
270,track
271,revenue
272,process
273,proceeds of offences
274,pilot project
275,party
276,judge
277,experts
278,proceeds of ec
279,investigations
280,anti-corruption
281,standards of conduct
282,multi-disciplinary
283,driven
284,debarred
285,competent
286,directing
287,stock markets
288,seizing
289,postponed
290,adherence
291,broad
292,conjunction
293,four
294,extending
295,remarks under point
296,directive
297,official capacity
298,sectors of particular relevance
299,scope of money laundering
300,barriers
301,treaty on european union
302,retaliation
303,paragraph
304,measures
305,drafting
306,non-member states
307,setting-up
308,tenths
309,legal
310,eve
311,holds
312,heading
313,n't
314,sector
315,international trade
316,civil
317,brussels
318,working relationship
319,financial intelligence unit
320,period of time
321,review
322,undertakes
323,tangible
324,principle of business secrecy
325,operation
326,in-depth evaluation
327,company
328,changes
329,ecli:eu:c
330,part-session
331,epac
332,good-governance
333,governments
334,audit
335,laws
336,prevention
337,firmer
338,medium-sized enterprises11
339,compliance
340,transposing
341,voted
342,government department
343,interinstitutional agreement
344,third countries
345,financial statements
346,duty
347,class of persons
348,openness
349,compensation of damages
350,thematic
351,methodology
352,am
353,ethical
354,term of office
355,declaring
356,transmit
357,customs duty
358,overwhelming
359,breach of the rights guaranteed
360,strict
361,deprived
362,terminology
363,introductory
364,field of administrative investigation
365,heads of offices
366,intermediary
367,form of advantage
368,systemic
369,wto
370,eastern partnership
371,conclusions
372,transfer of sentenced persons
373,instruments
374,widespread
375,well
376,communicate
377,arising
378,passive
379,coherence
380,judicial
381,council of europe
382,sunny
383,carrying out
384,aid
385,winding-up
386,corruption-related
387,candidate countries
388,penalty
389,departments of government
390,january
391,observership
392,criminally
393,advance
394,act
395,prepared
396,officials
397,meetings
398,right of the data subject
399,time-limits
400,two
401,point of view
402,narrower
403,broadly
404,aware
405,deterrent penalties
406,full-fledged
407,self-employed
408,meeting
409,institutional setting
410,reinforced
411,roads
412,central
413,area of justice
414,peer learning
415,statutory audit
416,laundering
417,office
418,cepol
419,criminal justice[54
420,invitations
421,law
422,underway
423,span
424,neighbours
425,second
426,structures
427,warning signs
428,way of preliminary rulings
429,criminal liability
430,delay
431,leasing
432,case-by-case
433,department of justice
434,addressed
435,analysed
436,forms
437,protection of the communities
438,divided
439,conflicts of interests
440,down
441,innovative
442,undertaking
443,letters
444,western balkan countries
445,customs cooperation
446,joint programme
447,on-site inspection teams
448,green paper on audit policy
449,movement
450,d'auto-évaluation des fonctions publiques
451,facing
452,black-lists
453,respect
454,invested
455,law enforcement agencies
456,whistleblowers
457,principle
458,supervision of auditors
459,of the ecb
460,first reading
461,combating corruption
462,public works contracts
463,limited
464,trading
465,human rights and fundamental freedoms
466,aim
467,exchange of best practices
468,gathering
469,second subparagraph
470,9b
471,bank secrecy laws
472,data protection
473,principles of conduct
474,external financial control
475,guide
476,activity
477,newly
478,debate
479,follows
480,weaknesses
481,joins
482,memorandum of understanding
483,uprisings
484,joint supervisory teams
485,instigators
486,legal cooperation
487,long term
488,follow
489,taken
490,abroad
491,redundant
492,professional secrecy
493,freedom of bidding
494,controlling
495,distinction
496,mexico
497,widest
498,handed over
499,undertaken
500,management
501,new member states
502,supervisory
503,putting
504,conditionality
505,co-ordination
506,well-paid
507,public procurementdoes
508,behaviour
509,broadest
510,third party
511,distinguished
512,form of participation
513,stockholm
514,dealing
515,good
516,mechanisms
517,centralised
518,preparation of evaluations
519,award
520,momentum
521,jeopardizes
522,combat
523,senior manager
524,n°
525,periodically
526,natural resources
527,worldwide
528,appropriations
529,power
530,internal security
531,heads of businesses
532,learned
533,deal
534,outline
535,honesty
536,new act
537,frankfurt
538,gained
539,chapter
540,along
541,federal police
542,impact assessment
543,purpose of mutual assistance
544,power of representation
545,directives
546,effectiveness
547,economy
548,instrument
549,moldova
550,hampers
551,general assembly
552,involved
553,statistics
554,impact
555,illegal reduction
556,world bank
557,instigation
558,punitive
559,connections
560,transparency
561,human beings
562,follow-up
563,depending
564,ranked
565,tenderers
566,bribe-paying
567,appoints
568,professional duties
569,european public administration
570,watch out for risks
571,prosecution
572,screen
573,rely
574,carrying
575,safeguard
576,reducing
577,roadmaps
578,time of ratification
579,right
580,professionals
581,conditions of employment
582,change
583,greco
584,unremitting
585,asset recovery
586,scope of information
587,networks
588,scope of the second protocol
589,issuing
590,penalty of imprisonment
591,information exchange
592,part
593,administrations
594,ec
595,concept
596,accountants
597,preface
598,504bis
599,supervision over the legal person
600,pay
601,independence
602,european parliament
603,processes
604,managing
605,collection
606,triangular
607,influencing
608,course of business
609,conferences
610,customs and police
611,right conclusions
612,state
613,data-protection law
614,official national authorities
615,european communities
616,indicators
617,investigate
618,acts
619,right of rectification
620,transfer of proceedings
621,mode
622,centre
623,of europe
624,passive bribery
625,specialized
626,heads of offices and agencies
627,transposed
628,exchange of information
629,implementation
630,prosecutions
631,non-invocation
632,show
633,risk of corruption
634,multilateral systems
635,local
636,incumbent
637,well-trained
638,coordinators
639,briefing
640,case studies
641,blacklist
642,civil law
643,working
644,devotes
645,fact-based
646,latvia
647,financial control
648,incumbent upon it
649,parliamentary term
650,managers
651,member-countries
652,progress
653,criminal acts
654,strike
655,taxpayer
656,join
657,first stage
658,time of accession
659,direct contacts
660,non-ratification
661,internationally
662,over
663,bidder
664,conferred on the commission
665,subcontracts
666,administration of justice
667,banknotes
668,parliamentary assembly
669,influences of crime
670,weapon
671,flow
672,push
673,american
674,pre-accession
675,processing
676,non-transparent
677,european central bank
678,is
679,liberties
680,globally
681,fight against fraud
682,european social fund
683,legal effect
684,take
685,breakdown
686,third states
687,awareness-raising
688,benefits
689,financed
690,partial and enlarged agreements
691,protocols
692,regular
693,together
694,banks
695,purposes of crime prevention
696,on
697,statistical
698,acting
699,guidelines
700,managerial
701,four-axed
702,high-value
703,national integrity systems
704,applying
705,seventh
706,europe
707,governance
708,involving
709,peer review
710,filing systems
711,departments of the federal government
712,of immunity
713,harms
714,media
715,contractors
716,undermine
717,reinforces
718,organs
719,affecting
720,main barriers
721,fines
722,public administration
723,common security
724,employee
725,free movement of such data
726,allowing
727,establishment
728,treaty of accession of croatia
729,scope
730,late
731,natural person in relation
732,rule of law
733,level of protection equivalent
734,representatives
735,the
736,bribed
737,criminality
738,common positions
739,wrongful enrichment
740,whistle
741,benefit
742,studies
743,eu-27
744,work
745,international
746,related acts
747,periods of time
748,official
749,market
750,direct management
751,world
752,work programme
753,evaluations
754,brought
755,inconsistencies
756,refers
757,six
758,restricting
759,legal bases
760,falling
761,guidance
762,staff
763,connected
764,political commitment
765,set
766,slush
767,transposition
768,years of imprisonment
769,for yourself
770,whistleblowing
771,sphere of control
772,caf
773,direct
774,know-how
775,field
776,intelligence
777,case of the eu
778,monitor
779,permits
780,cohesion
781,reinvest
782,trade associations
783,finances
784,government
785,indirect
786,flexibility
787,off
788,preventing
789,corrupt
790,russia
791,public-sector bodies
792,co-operation
793,centralisation of prosecutions
794,performing
795,briber
796,latter
797,recast
798,works
799,private sector entity
800,dovetail
801,dealt
802,carry
803,directs
804,seek
805,parallel
806,call
807,countries
808,representative
809,periodical evaluation
810,closed doors
811,timeframe
812,partial agreement
813,duties of members
814,partnership-based
815,borders of the union
816,nomination
817,public contracts
818,commission of the offences
819,joint communication
820,guided
821,it
822,designate
823,align
824,adoption of evaluation
825,above
826,tracing
827,in the private sector
828,gdp
829,practices
830,inter-departmental
831,exchanging
832,promote
833,third indent
834,2658th
835,draghi
836,abb
837,counter-productive
838,systematic
839,resist
840,governing
841,reasoned
842,european court of justice
843,establishing
844,punishable
845,transition
846,dna
847,manager
848,engagement
849,lend
850,job rotation
851,incentive-based
852,common market
853,corrcuption
854,seconded
855,counterproductive
856,trade
857,eurojust
858,forward
859,liable
860,luxembourg
861,european anti-fraud
862,internal policies
863,police monitoring and inspection bodies
864,second protocol
865,j.r.v.a.
866,action
867,intermediaries
868,institutions
869,conventions
870,surfaced
871,range
872,associated
873,ets
874,vice-president
875,amendment
876,into force
877,acp
878,of 4
879,work of greco
880,logistical
881,official delegation
882,investigators
883,benchmarking
884,setting
885,settlement
886,aggravating
887,multiannual financial framework
888,recovery
889,to
890,anti-bribery
891,contribution
892,covert
893,operations
894,accounting system
895,acted
896,european community
897,member states
898,historical
899,34(2)(b
900,potential
901,contributions
902,com
903,acceptance
904,depth
905,years of implementation
906,be
907,warn
908,survey
909,legal framework of olaf
910,encouraging
911,business world
912,exposure
913,tranche
914,chapters
915,while
916,law-abiding society
917,levels
918,alignment
919,into
920,european council
921,oneself
922,1(e
923,institutions and bodies
924,social partners
925,five
926,operate
927,lines
928,reprogramming
929,severity
930,international business transactions
931,court of auditors
932,identification
933,incur
934,commission of fraud
935,of the european community
936,high potential
937,single market
938,energy
939,underlying
940,first step
941,practice
942,outspoken
943,systems
944,reshape
945,up
946,corruption
947,decision-making bodies
948,embezzle
949,papers
950,formal
951,state of play
952,supervisory body
953,integrated
954,alternatives
955,financial
956,major
957,closely
958,subsidies
959,proof
960,laying
961,pif-convention
962,inspection teams
963,sought
964,adoption of the lisbon treaty
965,reflection
966,notify
967,themselves
968,support
969,flows
970,types of information
971,ireland
972,training
973,passport
974,focuses
975,weak
976,properly
977,refrain
978,between
979,legislation
980,colleagues
981,spend
982,non-profit entities
983,predicate
984,criminal enquiries
985,rotation
986,interim measures
987,businesses
988,committee
989,customs
990,ne bis in idem
991,frightens
992,i.
993,renew
994,jeune expert en délégation
995,benchmark
996,seizure
997,harmonises
998,check
999,trends
1000,freezing
1001,organized crime
1002,prosecuting authorities
1003,experience-sharing
1004,cost of activities
1005,bona fide
1006,data transfers
1007,france
1008,consulting
1009,1st
1010,funds
1011,practical
1012,social harm
1013,law enforcement officials
1014,jha
1015,bases
1016,directorate internal audit
1017,transmitting
1018,strategy
1019,medium
1020,partner
1021,across
1022,eu
1023,study
1024,repression
1025,match-fixing
1026,public-service
1027,cooperation agreements
1028,misuse
1029,inducement
1030,broader
1031,integrity
1032,regulation
1033,scope of application
